Date,Hour,Commune Montreuil,IRIS 930480204,IRIS 930480205,IRIS 930480206,IRIS 930480401,IRIS 930480604,Total
2020-10-16,00:00:00,128318,14918,16856,11414,4796,12479,188781
2020-10-16,00:30:00,126986,13572,15348,11603,4254,13365,185128
2020-10-16,01:00:00,124375,11314,12291,10551,2140,13479,174150
2020-10-16,01:30:00,116288,11799,13967,10098,3748,11202,167102
2020-10-16,02:00:00,114985,14539,15500,8946,3961,9868,167799
2020-10-16,02:30:00,114562,9991,13762,9145,3402,4395,155257
2020-10-16,03:00:00,111419,10224,14495,8135,2753,4122,151148
2020-10-16,03:30:00,110661,10333,14413,9291,2878,4128,151704
2020-10-16,04:00:00,105225,9261,13047,8001,3012,3750,142296
2020-10-16,04:30:00,103612,9036,12397,7997,3130,3512,139684
2020-10-16,05:00:00,101925,8685,11779,7713,2598,3464,136164
2020-10-16,05:30:00,102030,9234,12758,7939,2807,3550,138318
2020-10-16,06:00:00,105231,9275,12972,8299,2734,3907,142418
2020-10-16,06:30:00,109273,11019,12562,9195,2673,8811,153533
2020-10-16,07:00:00,109139,10544,12052,9328,2911,9217,153191
2020-10-16,07:30:00,119486,11364,12976,10921,3388,11071,169206
2020-10-16,08:00:00,127722,12718,14689,12292,3656,11816,182893
2020-10-16,08:30:00,133708,14025,16358,12904,4164,14573,195732
2020-10-16,09:00:00,135640,17263,18056,13855,5859,15687,206360
2020-10-16,09:30:00,143040,19094,19965,15473,5655,18266,221493
2020-10-16,10:00:00,140433,17900,19784,15625,4720,17050,215512
2020-10-16,10:30:00,137153,18194,19604,14205,5100,16178,210434
2020-10-16,11:00:00,136313,18405,20805,14316,5508,16396,211743
2020-10-16,11:30:00,135382,17031,18558,13541,5542,15444,205498
2020-10-16,12:00:00,136920,18538,20694,14613,5636,15441,211842
2020-10-16,12:30:00,141579,19616,21003,15519,6109,16737,220563
2020-10-16,13:00:00,140651,18505,20983,17061,5270,18454,220924
2020-10-16,13:30:00,140770,19064,22129,17511,5814,18077,223365
2020-10-16,14:00:00,138854,18948,22651,17518,5617,18731,222319
2020-10-16,14:30:00,134560,17889,20511,15859,5753,16278,210850
2020-10-16,15:00:00,132834,17907,19800,15237,5175,16454,207407
2020-10-16,15:30:00,138035,16613,22174,17671,5748,15724,215965
2020-10-16,16:00:00,140289,19487,23421,15178,5120,20415,223910
2020-10-16,16:30:00,140506,18858,22861,18925,5132,20804,227086
2020-10-16,17:00:00,139979,19254,23654,19560,5486,21131,229064
2020-10-16,17:30:00,139222,18871,23857,20055,5911,21184,229100
2020-10-16,18:00:00,144139,19916,25390,20512,6966,20734,237657
2020-10-16,18:30:00,138349,19236,23037,18942,5897,21255,226716
2020-10-16,19:00:00,145594,18863,24476,20143,6006,21638,236720
2020-10-16,19:30:00,142661,19015,24088,19290,6180,20399,231633
2020-10-16,20:00:00,137178,17143,21977,17715,5205,17719,216937
2020-10-16,20:30:00,132847,15977,19928,16067,5021,15259,205099
2020-10-16,21:00:00,130343,15104,18080,14398,4677,14385,196987
2020-10-16,21:30:00,128001,15962,19190,14229,4904,14824,197110
2020-10-16,22:00:00,124811,15205,17604,13153,4699,14085,189557
2020-10-16,22:30:00,126783,14628,17059,13253,4241,13155,189119
